t   V
-0.00001	0
-0.00000996	0.048
-0.00000992	0.024
-0.00000988	-0.024
-0.00000984	-0.024
-0.0000098	-0.024
-0.00000976	0.024
-0.00000972	-0.024
-0.00000968	-0.024
-0.00000964	-0.048
-0.0000096	0
-0.00000956	0.024
-0.00000952	-0.024
-0.00000948	0
-0.00000944	-0.024
-0.0000094	0.048
-0.00000936	0
-0.00000932	-0.024
-0.00000928	0
-0.00000924	0
-0.0000092	0.048
-0.00000916	0
-0.00000912	0.048
-0.00000908	-0.024
-0.00000904	0
-0.000009	0
-0.00000896	-0.048
-0.00000892	0.048
-0.00000888	0
-0.00000884	0.024
-0.0000088	0
-0.00000876	0
-0.00000872	0.024
-0.00000868	0.024
-0.00000864	0.048
-0.0000086	0
-0.00000856	0.024
-0.00000852	0.024
-0.00000848	-0.024
-0.00000844	0
-0.0000084	0
-0.00000836	0
-0.00000832	-0.024
-0.00000828	0
-0.00000824	-0.024
-0.0000082	-0.024
-0.00000816	0.024
-0.00000812	0.024
-0.00000808	0
-0.00000804	-0.024
-0.000008	-0.024
-0.00000796	0
-0.00000792	0.024
-0.00000788	-0.024
-0.00000784	-0.024
-0.0000078	0
-0.00000776	-0.024
-0.00000772	0
-0.00000768	0.024
-0.00000764	0
-0.0000076	0.024
-0.00000756	-0.048
-0.00000752	0
-0.00000748	0
-0.00000744	-0.024
-0.0000074	0
-0.00000736	0
-0.00000732	0
-0.00000728	0
-0.00000724	0.048
-0.0000072	0
-0.00000716	0
-0.00000712	0
-0.00000708	-0.048
-0.00000704	0.024
-0.000007	-0.024
-0.00000696	-0.024
-0.00000692	0.024
-0.00000688	-0.024
-0.00000684	0.024
-0.0000068	-0.024
-0.00000676	0
-0.00000672	0
-0.00000668	0
-0.00000664	0.024
-0.0000066	-0.024
-0.00000656	0
-0.00000652	-0.024
-0.00000648	0.024
-0.00000644	0
-0.0000064	0
-0.00000636	0.024
-0.00000632	-0.024
-0.00000628	0.048
-0.00000624	-0.024
-0.0000062	0
-0.00000616	0.024
-0.00000612	-0.024
-0.00000608	-0.024
-0.00000604	0.048
-0.000006	0.024
-0.00000596	-0.024
-0.00000592	-0.024
-0.00000588	0
-0.00000584	0.024
-0.0000058	-0.024
-0.00000576	0
-0.00000572	-0.024
-0.00000568	0
-0.00000564	0
-0.0000056	0.024
-0.00000556	0
-0.00000552	0.024
-0.00000548	-0.024
-0.00000544	0.048
-0.0000054	0.024
-0.00000536	0.024
-0.00000532	0.024
-0.00000528	-0.024
-0.00000524	0.024
-0.0000052	0
